Product Name,Hair Type,Comment,Sentiment Score,Tags,Category,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Well-packed and shipped immediately! Very satisfied with my order. :),0.9854589700698853,anti-frizz; curl-defining; shine,Styling Product,inbrecenio,2020-08-30T00:44:20.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Thankie seller!💜 may pa freebies pa🥰 Super sealed and naka box ang mga ing order wala sira sa item Thank you so much!!!💜…..,0.9154424071311951,anti-frizz; curl-defining; shine,Styling Product,t*****1,2022-04-08T04:54:04.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Kompleto po lahat 😍 and ang bilis pa dumating 😍 I'm starting to take care of my curls na po 😍💖💖💖,0.9686494469642639,anti-frizz; curl-defining; shine,Styling Product,elaisarepaldo,2022-10-05T09:55:25.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Sorry late nakapag rate ng products, pero overall naman super duper goods lahat, been using na since dumating. Thank you po seller!",0.9294161200523376,anti-frizz; curl-defining; shine,Styling Product,e*****t,2025-06-27T08:46:03.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Good product 👍 will probably order here in the future. Trying to implement cgm in my routine this shop really helps. Thanks again more power,0.9017828702926636,anti-frizz; curl-defining; shine,Styling Product,s*****e,2022-02-08T02:36:38.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Ordered yesterday and the products came in today!!! Kudos to the seller for a smooth transaction. 
Will surely order again. Thank youuu",0.9780839085578918,anti-frizz; curl-defining; shine,Styling Product,,2021-06-07T06:09:38.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Thank you seller. Sobrang secure nung pagkabalot. Sa uulitin. 💕,0.9737226366996765,anti-frizz; curl-defining; shine,Styling Product,dhesyriebaguis,2020-09-18T23:24:13.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Recieved the item on time!,0.973854660987854,anti-frizz; curl-defining; shine,Styling Product,shannonginaenmcgurk,2020-09-08T09:07:08.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Products are packed neatly and secured. 
Thank you!",0.9806720614433289,anti-frizz; curl-defining; shine,Styling Product,brendamaga,2021-02-26T02:33:18.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Thank youuu for these seller ang cute ng freebie. Well packed kaya walang damage!,0.9572668671607971,anti-frizz; curl-defining; shine,Styling Product,royaleessentials_21,2021-07-16T09:07:45.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"first time mag order sa shop na to, and i must say sobrang satisfied ako sa products. Ang secured ng packaging nung dumating sa akin aaaaahhh im so happyyy. im gonna start my cgm journey, and hopefully mag work tung products sa akin xbehjajshsewh arigathanks seller!! 🥰💓",0.9170433282852173,anti-frizz; curl-defining; shine,Styling Product,s*****d,2021-05-28T12:39:08.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Magaganda reviews neto so sana maganda din sakin to.,0.9159792065620422,anti-frizz; curl-defining; shine,Styling Product,d*****1,2020-08-25T06:16:03.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Seller is responsive she even sent pictures of my order which made me sure that I'll be receiving what I ordered. Thank you!!!,0.9712867140769958,anti-frizz; curl-defining; shine,Styling Product,zehlopezangeles,2024-09-22T02:50:43.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:07
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Mas malupit ata si Sun Tsu kasi pinugutan niya yung dalawang concubine dahil ayaw sumunod sa demonstration niya,0.41848495602607727,anti-frizz; curl-defining; shine,Styling Product,maybe_crz,2022-03-28T02:33:23.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:08
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Parcel arrived today; complete and well-packaged! HHN products are currently my favorite. Also, Giovanni is my holy grail! Really bought the 250ml kahit pricey, it’s really worth it naman. All in all so happy with my orders. Thank you!! <3",0.9778282642364502,anti-frizz; curl-defining; shine,Styling Product,z*****r,2022-09-12T09:01:12.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,,,2025-12-05 01:59:08
